Frame Number, File Size (bytes), File Size (kB)
661, 270613, 264.27, Left
661, 294946, 288.03, Right
667, 277363, 270.86, Left
667, 298786, 291.78, Right
668, 276349, 269.87, Left
668, 301041, 293.98, Right
669, 267568, 261.29, Left
669, 295368, 288.44, Right
670, 271668, 265.30, Left
670, 295925, 288.98, Right
674, 274151, 267.72, Left
674, 299099, 292.08, Right
675, 274332, 267.90, Left
675, 298476, 291.48, Right
681, 264232, 258.03, Left
681, 289130, 282.35, Right
687, 265104, 258.89, Left
687, 294959, 288.04, Right
695, 260011, 253.91, Left
695, 290121, 283.32, Right
702, 266557, 260.30, Left
702, 294028, 287.13, Right
703, 267336, 261.07, Left
703, 293156, 286.28, Right
704, 263476, 257.30, Left
704, 294701, 287.79, Right
705, 261552, 255.42, Left
705, 289389, 282.60, Right
706, 262337, 256.18, Left
706, 290808, 283.99, Right
707, 264933, 258.72, Left
707, 291326, 284.49, Right
708, 264810, 258.60, Left
708, 285685, 278.98, Right
709, 270493, 264.15, Left
709, 292528, 285.67, Right
710, 270986, 264.63, Left
710, 291634, 284.79, Right
711, 270703, 264.35, Left
711, 287572, 280.83, Right
712, 287075, 280.34, Left
712, 306236, 299.05, Right
713, 282873, 276.24, Left
713, 302635, 295.54, Right
715, 296119, 289.17, Left
715, 315787, 308.38, Right
716, 295637, 288.70, Left
716, 315058, 307.67, Right
717, 295260, 288.33, Left
717, 314882, 307.50, Right
718, 297220, 290.25, Left
718, 319658, 312.16, Right
721, 289448, 282.66, Left
721, 310262, 302.99, Right
727, 300664, 293.61, Left
727, 322450, 314.89, Right
728, 299872, 292.84, Left
728, 321858, 314.31, Right
730, 298866, 291.86, Left
730, 321633, 314.09, Right
731, 290930, 284.11, Left
731, 314115, 306.75, Right
733, 299191, 292.17, Left
733, 318597, 311.12, Right
736, 294264, 287.36, Left
736, 319987, 312.48, Right
739, 295742, 288.81, Left
739, 317427, 309.98, Right
741, 291243, 284.41, Left
741, 312824, 305.49, Right
742, 295285, 288.36, Left
742, 312096, 304.78, Right
743, 293565, 286.68, Left
743, 310964, 303.67, Right
744, 287524, 280.78, Left
744, 292419, 285.56, Right
745, 242296, 236.61, Left
745, 239109, 233.50, Right
746, 222805, 217.58, Left
746, 237868, 232.29, Right
747, 250281, 244.41, Left
747, 260277, 254.17, Right
748, 282129, 275.51, Left
748, 294916, 288.00, Right
749, 283747, 277.09, Left
749, 299879, 292.85, Right
750, 264234, 258.04, Left
750, 277005, 270.51, Right
752, 280034, 273.47, Left
752, 293731, 286.84, Right
753, 291764, 284.92, Left
753, 311044, 303.75, Right
754, 294149, 287.25, Left
754, 313203, 305.86, Right
755, 288607, 281.84, Left
755, 306879, 299.68, Right
756, 288931, 282.15, Left
756, 308716, 301.48, Right
757, 291750, 284.91, Left
757, 311153, 303.86, Right
758, 288535, 281.77, Left
758, 307807, 300.59, Right
759, 286265, 279.55, Left
759, 299784, 292.75, Right
760, 276956, 270.46, Left
760, 287188, 280.45, Right
761, 268866, 262.56, Left
761, 279419, 272.87, Right
762, 265333, 259.11, Left
762, 272307, 265.92, Right
763, 253582, 247.63, Left
763, 270580, 264.23, Right
764, 241330, 235.67, Left
764, 238521, 232.93, Right
765, 198542, 193.88, Left
765, 203841, 199.06, Right
766, 182581, 178.30, Left
766, 195866, 191.27, Right
767, 171333, 167.31, Left
767, 165826, 161.93, Right
768, 150529, 147.00, Left
768, 148180, 144.70, Right
769, 144266, 140.88, Left
769, 138094, 134.85, Right
770, 144796, 141.40, Left
770, 137352, 134.13, Right
771, 146150, 142.72, Left
771, 135760, 132.57, Right
772, 147168, 143.71, Left
772, 134663, 131.50, Right
773, 145544, 142.13, Left
773, 137358, 134.13, Right
774, 139729, 136.45, Left
774, 134484, 131.33, Right
775, 137602, 134.37, Left
775, 136333, 133.13, Right
778, 163680, 159.84, Left
778, 175441, 171.32, Right
779, 170145, 166.15, Left
779, 174440, 170.35, Right
780, 170178, 166.18, Left
780, 174527, 170.43, Right
781, 165633, 161.75, Left
781, 165121, 161.25, Right
782, 166167, 162.27, Left
782, 173529, 169.46, Right
783, 168318, 164.37, Left
783, 177402, 173.24, Right
784, 167205, 163.28, Left
784, 181298, 177.04, Right
785, 167221, 163.30, Left
785, 181123, 176.87, Right
786, 161261, 157.48, Left
786, 176213, 172.08, Right
787, 158214, 154.50, Left
787, 173157, 169.09, Right
788, 154146, 150.53, Left
788, 169869, 165.88, Right
789, 149964, 146.44, Left
789, 167379, 163.45, Right
790, 147270, 143.81, Left
790, 157212, 153.52, Right
791, 143441, 140.07, Left
791, 157258, 153.57, Right
792, 150395, 146.87, Left
792, 146452, 143.01, Right
793, 147025, 143.57, Left
793, 142427, 139.08, Right
794, 158871, 155.14, Left
794, 150388, 146.86, Right
795, 163143, 159.31, Left
795, 153539, 149.94, Right
796, 167411, 163.48, Left
796, 152394, 148.82, Right
797, 161398, 157.61, Left
797, 153106, 149.51, Right
798, 162919, 159.10, Left
798, 156324, 152.66, Right
799, 169159, 165.19, Left
799, 162181, 158.37, Right
800, 178940, 174.74, Left
800, 167710, 163.77, Right
801, 171124, 167.11, Left
801, 167072, 163.15, Right
802, 180350, 176.12, Left
802, 175003, 170.90, Right
803, 184325, 180.00, Left
803, 178917, 174.72, Right
804, 190540, 186.07, Left
804, 184283, 179.96, Right
805, 197842, 193.20, Left
805, 196873, 192.25, Right
806, 207407, 202.54, Left
806, 205271, 200.45, Right
807, 207966, 203.09, Left
807, 204054, 199.27, Right
808, 205058, 200.25, Left
808, 198621, 193.96, Right
809, 206708, 201.86, Left
809, 206485, 201.64, Right
811, 211804, 206.83, Left
811, 210411, 205.47, Right
812, 218201, 213.08, Left
812, 216017, 210.95, Right
813, 218214, 213.09, Left
813, 219184, 214.04, Right
814, 223077, 217.84, Left
814, 224193, 218.93, Right
815, 226460, 221.15, Left
815, 220435, 215.26, Right
816, 224107, 218.85, Left
816, 227206, 221.88, Right
817, 230193, 224.79, Left
817, 235787, 230.26, Right
818, 238009, 232.43, Left
818, 241764, 236.09, Right
819, 235626, 230.10, Left
819, 239948, 234.32, Right
821, 237037, 231.48, Left
821, 247484, 241.68, Right
822, 237929, 232.35, Left
822, 248976, 243.14, Right
823, 239157, 233.55, Left
823, 245570, 239.81, Right
824, 242864, 237.17, Left
824, 246866, 241.08, Right
825, 242394, 236.71, Left
825, 252899, 246.97, Right
826, 241182, 235.52, Left
826, 250261, 244.39, Right
827, 239050, 233.44, Left
827, 246147, 240.37, Right
828, 240671, 235.03, Left
828, 246469, 240.69, Right
829, 243072, 237.37, Left
829, 255638, 249.64, Right
830, 239888, 234.26, Left
830, 249506, 243.65, Right
831, 231328, 225.90, Left
831, 237872, 232.29, Right
832, 232550, 227.09, Left
832, 240772, 235.12, Right
833, 234967, 229.45, Left
833, 246052, 240.28, Right
834, 238463, 232.87, Left
834, 240199, 234.56, Right
835, 242680, 236.99, Left
835, 254746, 248.77, Right
836, 241045, 235.39, Left
836, 259548, 253.46, Right
838, 240890, 235.24, Left
838, 254827, 248.85, Right
839, 243417, 237.71, Left
839, 259486, 253.40, Right
840, 241392, 235.73, Left
840, 259411, 253.33, Right
841, 238914, 233.31, Left
841, 249842, 243.98, Right
842, 241706, 236.04, Left
842, 254826, 248.85, Right
846, 248699, 242.87, Left
846, 263509, 257.33, Right
853, 251110, 245.22, Left
853, 268136, 261.85, Right
854, 254010, 248.05, Left
854, 268512, 262.21, Right
855, 256472, 250.46, Left
855, 270244, 263.91, Right
859, 260926, 254.81, Left
859, 274203, 267.77, Right
860, 258695, 252.63, Left
860, 275247, 268.79, Right
861, 254987, 249.01, Left
861, 269628, 263.30, Right
862, 254683, 248.71, Left
862, 271460, 265.09, Right
863, 260131, 254.03, Left
863, 271487, 265.12, Right
865, 262490, 256.33, Left
865, 279849, 273.29, Right
866, 260791, 254.67, Left
866, 279241, 272.69, Right
867, 261663, 255.53, Left
867, 277441, 270.93, Right
868, 260376, 254.27, Left
868, 279436, 272.88, Right
869, 259566, 253.48, Left
869, 273993, 267.57, Right
872, 256404, 250.39, Left
872, 276575, 270.09, Right
873, 256505, 250.49, Left
873, 273938, 267.51, Right
877, 257155, 251.12, Left
877, 273406, 266.99, Right
878, 258023, 251.97, Left
878, 275263, 268.81, Right
879, 252934, 247.00, Left
879, 269517, 263.20, Right
880, 251126, 245.24, Left
880, 265135, 258.92, Right
881, 244201, 238.47, Left
881, 258616, 252.55, Right
882, 251923, 246.01, Left
882, 262948, 256.78, Right
883, 239162, 233.55, Left
883, 247619, 241.81, Right
884, 209367, 204.45, Left
884, 220256, 215.09, Right
885, 198416, 193.76, Left
885, 196577, 191.96, Right
886, 175283, 171.17, Left
886, 179012, 174.81, Right
887, 183728, 179.42, Left
887, 181155, 176.90, Right
888, 179893, 175.67, Left
888, 167223, 163.30, Right
889, 169097, 165.13, Left
889, 159481, 155.74, Right
890, 171964, 167.93, Left
890, 163362, 159.53, Right
891, 185007, 180.67, Left
891, 167518, 163.59, Right
892, 185811, 181.45, Left
892, 166487, 162.58, Right
893, 183965, 179.65, Left
893, 162675, 158.86, Right
894, 183496, 179.19, Left
894, 165689, 161.80, Right
895, 180735, 176.49, Left
895, 166057, 162.16, Right
896, 166204, 162.30, Left
896, 159145, 155.41, Right
897, 181870, 177.60, Left
897, 171875, 167.84, Right
898, 210958, 206.01, Left
898, 193021, 188.49, Right
900, 220648, 215.47, Left
900, 207654, 202.78, Right
901, 211905, 206.93, Left
901, 200636, 195.93, Right
902, 209608, 204.69, Left
902, 185875, 181.51, Right
903, 199713, 195.03, Left
903, 182469, 178.19, Right
904, 190088, 185.63, Left
904, 179915, 175.69, Right
905, 192204, 187.69, Left
905, 172140, 168.10, Right
906, 203252, 198.48, Left
906, 177859, 173.69, Right
907, 198325, 193.67, Left
907, 176866, 172.72, Right
908, 196818, 192.20, Left
908, 172291, 168.25, Right
909, 193243, 188.71, Left
909, 162015, 158.21, Right
910, 191524, 187.03, Left
910, 159710, 155.96, Right
911, 175423, 171.31, Left
911, 147763, 144.29, Right
912, 164634, 160.77, Left
912, 133357, 130.23, Right
913, 148497, 145.01, Left
913, 130533, 127.47, Right
914, 130785, 127.71, Left
914, 118876, 116.08, Right
915, 124702, 121.77, Left
915, 111801, 109.18, Right
916, 115997, 113.27, Left
916, 104085, 101.64, Right
917, 117331, 114.58, Left
917, 101579, 99.19, Right
918, 116545, 113.81, Left
918, 100094, 97.74, Right
919, 120793, 117.96, Left
919, 101788, 99.40, Right
920, 128508, 125.49, Left
920, 105882, 103.40, Right
921, 130969, 127.89, Left
921, 113476, 110.81, Right
922, 136698, 133.49, Left
922, 123150, 120.26, Right
923, 158693, 154.97, Left
923, 139031, 135.77, Right
924, 161657, 157.86, Left
924, 148702, 145.21, Right
925, 165733, 161.84, Left
925, 151597, 148.04, Right
926, 184428, 180.10, Left
926, 172562, 168.51, Right
927, 203008, 198.25, Left
927, 196627, 192.01, Right
928, 224703, 219.43, Left
928, 220034, 214.87, Right
929, 235155, 229.64, Left
929, 232239, 226.79, Right
930, 228779, 223.41, Left
930, 225197, 219.91, Right
931, 247037, 241.24, Left
931, 241269, 235.61, Right
932, 248606, 242.77, Left
932, 243621, 237.91, Right
933, 226754, 221.43, Left
933, 222808, 217.58, Right
934, 242793, 237.10, Left
934, 238316, 232.73, Right
935, 259017, 252.94, Left
935, 256713, 250.69, Right
936, 256754, 250.73, Left
936, 253265, 247.32, Right
937, 248792, 242.96, Left
937, 244258, 238.53, Right
938, 268067, 261.78, Left
938, 259095, 253.02, Right
939, 267755, 261.47, Left
939, 261550, 255.41, Right
940, 248528, 242.70, Left
940, 242082, 236.40, Right
941, 224608, 219.34, Left
941, 220564, 215.39, Right
942, 212073, 207.10, Left
942, 209109, 204.20, Right
943, 226550, 221.24, Left
943, 219169, 214.03, Right
944, 243715, 238.00, Left
944, 238555, 232.96, Right
945, 237395, 231.83, Left
945, 233120, 227.65, Right
946, 219592, 214.44, Left
946, 213911, 208.89, Right
947, 226227, 220.92, Left
947, 219549, 214.40, Right
948, 251574, 245.67, Left
948, 245274, 239.52, Right
949, 271557, 265.19, Left
949, 272372, 265.98, Right
950, 256945, 250.92, Left
950, 261337, 255.21, Right
951, 265838, 259.60, Left
951, 271969, 265.59, Right
952, 272864, 266.46, Left
952, 278122, 271.60, Right
953, 264389, 258.19, Left
953, 268223, 261.93, Right
954, 268603, 262.30, Left
954, 275269, 268.81, Right
955, 269137, 262.82, Left
955, 272097, 265.71, Right
956, 257452, 251.41, Left
956, 273817, 267.39, Right
957, 259760, 253.67, Left
957, 265654, 259.42, Right
958, 262683, 256.52, Left
958, 279349, 272.80, Right
959, 251343, 245.45, Left
959, 263884, 257.69, Right
960, 232795, 227.33, Left
960, 244319, 238.59, Right
961, 242460, 236.77, Left
961, 259690, 253.60, Right
962, 233012, 227.55, Left
962, 252058, 246.15, Right
963, 232785, 227.32, Left
963, 241774, 236.10, Right
964, 233536, 228.06, Left
964, 247961, 242.14, Right
965, 246217, 240.44, Left
965, 244947, 239.20, Right
966, 254991, 249.01, Left
966, 267906, 261.62, Right
967, 270356, 264.01, Left
967, 278941, 272.40, Right
968, 267944, 261.66, Left
968, 280000, 273.43, Right
969, 278606, 272.07, Left
969, 280933, 274.34, Right
970, 273704, 267.28, Left
970, 291066, 284.24, Right
971, 272164, 265.78, Left
971, 282085, 275.47, Right
972, 272651, 266.26, Left
972, 282608, 275.98, Right
973, 261786, 255.65, Left
973, 274443, 268.01, Right
974, 263318, 257.14, Left
974, 275831, 269.36, Right
975, 259691, 253.60, Left
975, 276447, 269.96, Right
976, 262148, 256.00, Left
976, 277544, 271.03, Right
977, 283145, 276.50, Left
977, 298154, 291.16, Right
978, 276332, 269.85, Left
978, 292664, 285.80, Right
979, 271782, 265.41, Left
979, 289165, 282.38, Right
980, 273023, 266.62, Left
980, 290860, 284.04, Right
981, 282119, 275.50, Left
981, 300099, 293.06, Right
982, 273789, 267.37, Left
982, 282844, 276.21, Right
983, 256058, 250.05, Left
983, 276963, 270.47, Right
984, 259714, 253.62, Left
984, 270837, 264.48, Right
985, 244216, 238.49, Left
985, 249941, 244.08, Right
986, 236795, 231.24, Left
986, 253385, 247.44, Right
987, 229248, 223.87, Left
987, 235212, 229.69, Right
988, 232658, 227.20, Left
988, 250084, 244.22, Right
989, 249058, 243.22, Left
989, 262219, 256.07, Right
990, 245141, 239.39, Left
990, 275219, 268.76, Right
991, 241595, 235.93, Left
991, 260215, 254.11, Right
992, 243957, 238.23, Left
992, 257082, 251.05, Right
993, 232064, 226.62, Left
993, 245972, 240.20, Right
994, 245517, 239.76, Left
994, 254302, 248.34, Right
995, 237129, 231.57, Left
995, 244305, 238.57, Right
996, 248429, 242.60, Left
996, 252815, 246.88, Right
997, 263055, 256.88, Left
997, 274084, 267.66, Right
998, 244623, 238.88, Left
998, 253230, 247.29, Right
999, 250105, 244.24, Left
999, 255357, 249.37, Right
1000, 248651, 242.82, Left
1000, 252206, 246.29, Right
1001, 235066, 229.55, Left
1001, 242556, 236.87, Right
1002, 230606, 225.20, Left
1002, 242107, 236.43, Right
1003, 236320, 230.78, Left
1003, 255585, 249.59, Right
1004, 250326, 244.45, Left
1004, 271743, 265.37, Right
1005, 247947, 242.13, Left
1005, 258834, 252.76, Right
1006, 229101, 223.73, Left
1006, 248501, 242.67, Right
1007, 228264, 222.91, Left
1007, 239768, 234.14, Right
1008, 220925, 215.74, Left
1008, 237976, 232.39, Right
1009, 226923, 221.60, Left
1009, 237475, 231.90, Right
1010, 220588, 215.41, Left
1010, 242293, 236.61, Right
1011, 216866, 211.78, Left
1011, 231741, 226.30, Right
1012, 226236, 220.93, Left
1012, 244441, 238.71, Right
1013, 211994, 207.02, Left
1013, 233152, 227.68, Right
1014, 209446, 204.53, Left
1014, 230836, 225.42, Right
1015, 210659, 205.72, Left
1015, 227028, 221.70, Right
1016, 209589, 204.67, Left
1016, 237257, 231.69, Right
1017, 213558, 208.55, Left
1017, 232774, 227.31, Right
1018, 214597, 209.56, Left
1018, 238893, 233.29, Right
1019, 216991, 211.90, Left
1019, 234584, 229.08, Right
1020, 191430, 186.94, Left
1020, 205915, 201.08, Right
1021, 189774, 185.32, Left
1021, 199996, 195.30, Right
1022, 203362, 198.59, Left
1022, 217618, 212.51, Right
1023, 192597, 188.08, Left
1023, 209963, 205.04, Right
1024, 193982, 189.43, Left
1024, 209294, 204.38, Right
1025, 207743, 202.87, Left
1025, 216462, 211.38, Right
1026, 203921, 199.14, Left
1026, 218755, 213.62, Right
1027, 203746, 198.97, Left
1027, 206289, 201.45, Right
1028, 209434, 204.52, Left
1028, 216209, 211.14, Right
1029, 212181, 207.20, Left
1029, 217114, 212.02, Right
1030, 200600, 195.89, Left
1030, 203128, 198.36, Right
1031, 205121, 200.31, Left
1031, 204750, 199.95, Right
1032, 210324, 205.39, Left
1032, 208591, 203.70, Right
1033, 207971, 203.09, Left
1033, 204213, 199.42, Right
1034, 213333, 208.33, Left
1034, 207486, 202.62, Right
1035, 221254, 216.06, Left
1035, 210215, 205.28, Right
1036, 218753, 213.62, Left
1036, 217051, 211.96, Right
1037, 223862, 218.61, Left
1037, 214242, 209.22, Right
1038, 235589, 230.06, Left
1038, 227989, 222.64, Right
1039, 219070, 213.93, Left
1039, 213578, 208.57, Right
1040, 249909, 244.05, Left
1040, 243935, 238.21, Right
1041, 265167, 258.95, Left
1041, 259474, 253.39, Right
1042, 252486, 246.56, Left
1042, 249135, 243.29, Right
1043, 235736, 230.21, Left
1043, 232917, 227.45, Right
1044, 238489, 232.89, Left
1044, 237892, 232.31, Right
1045, 243903, 238.18, Left
1045, 246486, 240.70, Right
1046, 243091, 237.39, Left
1046, 249221, 243.37, Right
1047, 265709, 259.48, Left
1047, 279113, 272.57, Right
1048, 289010, 282.23, Left
1048, 308540, 301.30, Right
1049, 274059, 267.63, Left
1049, 290433, 283.62, Right
1050, 264162, 257.97, Left
1050, 280084, 273.51, Right
1051, 265028, 258.81, Left
1051, 283278, 276.63, Right
1052, 260183, 254.08, Left
1052, 276378, 269.90, Right
1053, 237981, 232.40, Left
1053, 248982, 243.14, Right
1054, 242355, 236.67, Left
1054, 257636, 251.59, Right
1055, 243723, 238.01, Left
1055, 258485, 252.42, Right
1056, 230026, 224.63, Left
1056, 250833, 244.95, Right
1057, 244617, 238.88, Left
1057, 246457, 240.68, Right
1058, 249602, 243.75, Left
1058, 262209, 256.06, Right
1059, 246715, 240.93, Left
1059, 259038, 252.96, Right
1060, 242718, 237.02, Left
1060, 254170, 248.21, Right
1061, 233499, 228.02, Left
1061, 243075, 237.37, Right
1062, 232150, 226.70, Left
1062, 239109, 233.50, Right
1063, 248720, 242.89, Left
1063, 258689, 252.62, Right
1064, 244281, 238.55, Left
1064, 254017, 248.06, Right
1065, 243475, 237.76, Left
1065, 252590, 246.66, Right
1066, 236680, 231.13, Left
1066, 242399, 236.71, Right
1067, 232586, 227.13, Left
1067, 235441, 229.92, Right
1068, 228544, 223.18, Left
1068, 236012, 230.48, Right
1069, 239032, 233.42, Left
1069, 231862, 226.42, Right
1070, 258114, 252.06, Left
1070, 255801, 249.80, Right
1071, 259462, 253.38, Left
1071, 265239, 259.02, Right
1072, 253707, 247.76, Left
1072, 258594, 252.53, Right
1073, 274652, 268.21, Left
1073, 277822, 271.31, Right
1074, 271451, 265.08, Left
1074, 278225, 271.70, Right
1075, 264058, 257.86, Left
1075, 264184, 257.99, Right
1076, 270331, 263.99, Left
1076, 274279, 267.85, Right
1077, 258508, 252.44, Left
1077, 273301, 266.89, Right
1078, 269895, 263.56, Left
1078, 268978, 262.67, Right
1079, 282384, 275.76, Left
1079, 288655, 281.88, Right
1080, 292189, 285.34, Left
1080, 308574, 301.34, Right
1081, 288978, 282.20, Left
1081, 299717, 292.69, Right
1082, 287896, 281.14, Left
1082, 296694, 289.74, Right
1083, 285345, 278.65, Left
1083, 295352, 288.42, Right
1084, 290862, 284.04, Left
1084, 304478, 297.34, Right
1085, 270198, 263.86, Left
1085, 281746, 275.14, Right
1086, 282976, 276.34, Left
1086, 297491, 290.51, Right
1087, 296033, 289.09, Left
1087, 326547, 318.89, Right
1088, 295521, 288.59, Left
1088, 303310, 296.20, Right
1089, 246091, 240.32, Left
1089, 271932, 265.55, Right
1090, 256123, 250.12, Left
1090, 272774, 266.38, Right
1091, 251583, 245.68, Left
1091, 271220, 264.86, Right
1092, 242550, 236.86, Left
1092, 243428, 237.72, Right
1093, 225551, 220.26, Left
1093, 242679, 236.99, Right
1094, 245127, 239.38, Left
1094, 261575, 255.44, Right
1095, 257696, 251.65, Left
1095, 264135, 257.94, Right
1096, 260309, 254.20, Left
1096, 269177, 262.86, Right
1097, 259143, 253.06, Left
1097, 272327, 265.94, Right
1098, 272438, 266.05, Left
1098, 280931, 274.34, Right
1099, 267112, 260.85, Left
1099, 270294, 263.95, Right
1100, 285136, 278.45, Left
1100, 295932, 288.99, Right
1101, 293795, 286.90, Left
1101, 306016, 298.84, Right
1102, 300500, 293.45, Left
1102, 312905, 305.57, Right
1103, 276865, 270.37, Left
1103, 285156, 278.47, Right
1104, 309003, 301.76, Left
1104, 319882, 312.38, Right
1105, 315374, 307.98, Left
1105, 328189, 320.49, Right
1106, 280254, 273.68, Left
1106, 289716, 282.92, Right
1107, 269754, 263.43, Left
1107, 279265, 272.71, Right
1108, 265873, 259.64, Left
1108, 275588, 269.12, Right
1109, 246961, 241.17, Left
1109, 256215, 250.20, Right
1110, 257711, 251.67, Left
1110, 267328, 261.06, Right
1111, 266267, 260.02, Left
1111, 279547, 272.99, Right
1112, 267676, 261.40, Left
1112, 277656, 271.14, Right
1113, 265670, 259.44, Left
1113, 279401, 272.85, Right
1114, 245895, 240.13, Left
1114, 270693, 264.34, Right
1115, 253571, 247.62, Left
1115, 263769, 257.58, Right
1116, 257444, 251.41, Left
1116, 279291, 272.74, Right
1117, 243038, 237.34, Left
1117, 272375, 265.99, Right
1118, 249681, 243.82, Left
1118, 266315, 260.07, Right
1119, 255752, 249.75, Left
1119, 271607, 265.24, Right
1120, 241862, 236.19, Left
1120, 255169, 249.18, Right
1121, 241355, 235.69, Left
1121, 252238, 246.32, Right
1122, 242716, 237.02, Left
1122, 253505, 247.56, Right
1123, 238936, 233.33, Left
1123, 252077, 246.16, Right
1124, 263202, 257.03, Left
1124, 279550, 272.99, Right
1125, 250984, 245.10, Left
1125, 264236, 258.04, Right
1126, 234921, 229.41, Left
1126, 244617, 238.88, Right
1127, 234427, 228.93, Left
1127, 242090, 236.41, Right
1128, 236940, 231.38, Left
1128, 245127, 239.38, Right
1129, 241326, 235.66, Left
1129, 247620, 241.81, Right
1130, 263849, 257.66, Left
1130, 274055, 267.63, Right
1131, 257667, 251.62, Left
1131, 267777, 261.50, Right
1132, 242798, 237.10, Left
1132, 250711, 244.83, Right
1133, 260021, 253.92, Left
1133, 268228, 261.94, Right
1134, 251267, 245.37, Left
1134, 259335, 253.25, Right
1135, 235988, 230.45, Left
1135, 241007, 235.35, Right
1136, 258979, 252.90, Left
1136, 262801, 256.64, Right
1137, 269387, 263.07, Left
1137, 266464, 260.21, Right
1138, 279506, 272.95, Left
1138, 281815, 275.20, Right
1139, 297482, 290.50, Left
1139, 294074, 287.18, Right
1140, 284961, 278.28, Left
1140, 291106, 284.28, Right
1141, 271978, 265.60, Left
1141, 271100, 264.74, Right
1142, 280784, 274.20, Left
1142, 288487, 281.72, Right
1143, 290254, 283.45, Left
1143, 299785, 292.75, Right
1144, 323973, 316.37, Left
1144, 342591, 334.56, Right
1145, 313902, 306.54, Left
1145, 331429, 323.66, Right
1146, 293967, 287.07, Left
1146, 306334, 299.15, Right
1147, 278172, 271.65, Left
1147, 289244, 282.46, Right
1148, 281236, 274.64, Left
1148, 294867, 287.95, Right
1149, 240615, 234.97, Left
1149, 250519, 244.64, Right
1150, 245220, 239.47, Left
1150, 260237, 254.13, Right
1151, 284911, 278.23, Left
1151, 306325, 299.14, Right
1152, 285876, 279.17, Left
1152, 305868, 298.69, Right
1153, 280676, 274.09, Left
1153, 298903, 291.89, Right
1154, 294062, 287.16, Left
1154, 313321, 305.97, Right
1155, 288682, 281.91, Left
1155, 307852, 300.63, Right
1156, 282845, 276.21, Left
1156, 300053, 293.02, Right
1157, 262158, 256.01, Left
1157, 279384, 272.83, Right
1158, 269707, 263.38, Left
1158, 288494, 281.73, Right
1159, 281532, 274.93, Left
1159, 299855, 292.82, Right
1160, 291837, 284.99, Left
1160, 310913, 303.62, Right
1161, 285721, 279.02, Left
1161, 309884, 302.62, Right
1162, 292975, 286.10, Left
1162, 307775, 300.56, Right
1163, 289010, 282.23, Left
1163, 304730, 297.58, Right
1164, 264348, 258.15, Left
1164, 284045, 277.38, Right
1165, 278107, 271.58, Left
1165, 295580, 288.65, Right
1166, 303946, 296.82, Left
1166, 318311, 310.85, Right
1167, 303618, 296.50, Left
1167, 325498, 317.86, Right
1168, 309083, 301.83, Left
1168, 326173, 318.52, Right
1169, 291661, 284.82, Left
1169, 314136, 306.77, Right
1170, 305493, 298.33, Left
1170, 312985, 305.64, Right
1171, 286649, 279.93, Left
1171, 285942, 279.24, Right
1172, 279330, 272.78, Left
1172, 300276, 293.23, Right
1173, 280099, 273.53, Left
1173, 284958, 278.27, Right
1174, 264189, 257.99, Left
1174, 263849, 257.66, Right
1175, 232319, 226.87, Left
1175, 235702, 230.17, Right
1176, 224876, 219.60, Left
1176, 233333, 227.86, Right
1177, 248200, 242.38, Left
1177, 263638, 257.45, Right
1178, 261255, 255.13, Left
1178, 276463, 269.98, Right
1179, 255663, 249.67, Left
1179, 271632, 265.26, Right
1180, 273987, 267.56, Left
1180, 291446, 284.61, Right
1181, 294539, 287.63, Left
1181, 316230, 308.81, Right
1182, 297714, 290.73, Left
1182, 319356, 311.87, Right
1183, 278996, 272.45, Left
1183, 298416, 291.42, Right
1184, 281299, 274.70, Left
1184, 297891, 290.90, Right
1185, 261392, 255.26, Left
1185, 259407, 253.32, Right
1186, 259601, 253.51, Left
1186, 279307, 272.76, Right
1187, 298531, 291.53, Left
1187, 330063, 322.32, Right
1188, 309034, 301.79, Left
1188, 327396, 319.72, Right
1189, 305403, 298.24, Left
1189, 328426, 320.72, Right
1190, 306387, 299.20, Left
1190, 313035, 305.69, Right
1191, 286049, 279.34, Left
1191, 308584, 301.35, Right
1192, 278059, 271.54, Left
1192, 290289, 283.48, Right
1193, 270994, 264.64, Left
1193, 288724, 281.95, Right
1194, 230553, 225.14, Left
1194, 223973, 218.72, Right
1195, 220469, 215.30, Left
1195, 227276, 221.94, Right
1196, 239569, 233.95, Left
1196, 241482, 235.82, Right
1197, 247637, 241.83, Left
1197, 252070, 246.16, Right
1198, 251896, 245.99, Left
1198, 258049, 252.00, Right
1199, 266346, 260.10, Left
1199, 294357, 287.45, Right
1200, 286337, 279.62, Left
1200, 287742, 280.99, Right
1201, 297945, 290.96, Left
1201, 296136, 289.19, Right
1202, 284902, 278.22, Left
1202, 292487, 285.63, Right
1203, 295543, 288.61, Left
1203, 302393, 295.30, Right
1204, 303643, 296.52, Left
1204, 313673, 306.32, Right
1205, 337214, 329.31, Left
1205, 347080, 338.94, Right
1206, 341583, 333.57, Left
1206, 354331, 346.02, Right
1207, 317075, 309.64, Left
1207, 325499, 317.87, Right
1208, 288630, 281.86, Left
1208, 284477, 277.80, Right
1209, 275509, 269.05, Left
1209, 297501, 290.52, Right
1210, 319528, 312.03, Left
1210, 338044, 330.12, Right
1211, 319733, 312.23, Left
1211, 344047, 335.98, Right
1212, 332997, 325.19, Left
1212, 349121, 340.93, Right
1213, 313956, 306.59, Left
1213, 322096, 314.54, Right
1214, 324514, 316.90, Left
1214, 338507, 330.57, Right
1215, 317229, 309.79, Left
